osmid,x,y
10889997971,2.8641602,36.6590562
11147790516,2.8641635,36.6590776
10875458199,2.8641818,36.6907977
2354901377,2.864195,36.6759522
10897203429,2.8642237,36.7544062
8445205400,2.8642295,36.730784
10897204018,2.8642452,36.7538302
10763298263,2.8642517,36.643096
10875516924,2.8642618,36.6907798
10763298274,2.8642623,36.6439506
2712294412,2.8642731,36.7418791
10763298309,2.8642753,36.6448324
2354901328,2.8642855,36.67671
10763270747,2.8642892,36.6448931
3905610687,2.864298,36.7074876
3905607462,2.8642981,36.7189965
2354901342,2.8643035,36.6758021
10875472504,2.8643149,36.6874866
11137418302,2.8643241,36.6579879
10887378067,2.8643705,36.7386245
8445205407,2.8643732,36.7307021
2354901415,2.8643955,36.6765401
10875516724,2.8644095,36.6893544
1594819695,2.8644165,36.6600194
11137461713,2.864428,36.6583409
10875472513,2.8644436,36.686529
11135549118,2.864452,36.6802384
10896969321,2.8644581,36.6795658
11135549121,2.8644617,36.6798154
9945580340,2.864467,36.7055154
11137461728,2.8644867,36.657964
4283942328,2.8644946,36.7557893
10889999092,2.8645204,36.6587402
481807534,2.864524,36.7609885
11064463323,2.8645242,36.7603166
11137418293,2.8645397,36.6603853
9945598120,2.8645481,36.7007076
10875472434,2.8645764,36.6879642
10897204496,2.8645964,36.7598083
481807507,2.8645966,36.7604713
11137418076,2.8645974,36.6564656
2354901339,2.8646073,36.6753488
1594819072,2.864631,36.6606563
10763270758,2.8646381,36.644854
10875472514,2.8646397,36.6850391
11137461729,2.8646693,36.6579559
2354901353,2.8646919,36.6751814
11137461726,2.8647025,36.6570709
10887377156,2.864706,36.7365428
10763270750,2.8647146,36.6439451
6546007172,2.8647253,36.6442139
10763270745,2.8647266,36.6432142
10889998511,2.8647379,36.6590336
10875472511,2.8647602,36.68655
11135549126,2.864772,36.6794391
11135549125,2.8647813,36.6798098
10763270759,2.8647843,36.6450091
6546031787,2.8647843,36.645291
11781547933,2.8648209,36.7292283
11137461730,2.8649367,36.6570568
11135549119,2.864961,36.6800591
11781547951,2.8650662,36.7268137
10875472439,2.865133,36.6877857
10763298299,2.8651664,36.6430529
10763298300,2.8651694,36.6439395
481807533,2.8651724,36.7610531
10763298301,2.8651738,36.6452996
11137418292,2.86519,36.6613593
10763298351,2.8652082,36.6456602
10875472441,2.8652384,36.6876511
481807504,2.8652481,36.7605365
10875458172,2.8652805,36.6914926
481807563,2.8653525,36.759879
11781547932,2.8653568,36.729522
8445205401,2.8654012,36.7303375
4013726360,2.8654157,36.6951156
4283942369,2.8654184,36.7570436
288134434,2.8654224,36.7393346
10875449983,2.8654351,36.6880396
11137418064,2.8654565,36.6570255
10875516960,2.8654938,36.6923654
11137418071,2.865494,36.6549633
478312149,2.8655214,36.7292335
10567557564,2.865555,36.6750723
10865021982,2.8656077,36.6932024
3763596698,2.8656091,36.6753805
10875516727,2.8656495,36.6890066
10875516879,2.8656498,36.6913686
3905610670,2.8656534,36.7073157
4283942390,2.8656974,36.7578857
3905662640,2.865705,36.7182312
10875472516,2.8657177,36.6866414
10865021981,2.8657391,36.6932074
10567566211,2.8657579,36.6735477
11064441589,2.8657931,36.7612275
3905610667,2.8658055,36.7074399
11137461724,2.8658854,36.6587825
10875472505,2.8659064,36.6876125
1594819852,2.8659225,36.6586876
10897203264,2.8659511,36.7563405
10875458167,2.8659859,36.6923626
10763298350,2.8659866,36.6456488
10763298337,2.8659907,36.6457174
10763298224,2.8659954,36.6425338
10875472517,2.8660179,36.6866604
314763103,2.8660243,36.7533562
10763298349,2.8660396,36.645648
553130880,2.8660411,36.7298927
10763298369,2.8660442,36.6457164
10763298314,2.8660455,36.6449348
10763298315,2.8660482,36.6446185
11137461720,2.8660494,36.6585074
10763298316,2.8660496,36.6444474
10763298317,2.866053,36.6440405
10763298318,2.8660576,36.6433847
10763298319,2.8660616,36.6430142
418842968,2.8660845,36.7540353
10875449967,2.8660983,36.687719
10763298348,2.8660992,36.6456472
10763298338,2.866106,36.6457152
11137461735,2.8661267,36.6578851
11137461744,2.8661726,36.6583428
10865021952,2.8662019,36.693225
10875472518,2.8662115,36.6851619
10763298245,2.8662397,36.6433748
10567557608,2.8662498,36.6742642
10887378493,2.866284,36.7429671
3905608363,2.8663075,36.7158806
3640869837,2.8663187,36.7553766
10875472515,2.8663293,36.6866801
10763298244,2.8663534,36.6449344
10897204342,2.8663648,36.7557387
10887379025,2.8663859,36.7451977
10763298367,2.8664094,36.6467627
1594819591,2.8664228,36.6580216
288134344,2.8664342,36.7400409
11064441590,2.86645,36.7619066
481807412,2.8664729,36.760656
10763298390,2.8664783,36.6501365
481807413,2.8665084,36.7611863
11064441591,2.866518,36.7617273
11137461734,2.8665283,36.6578636
11064441592,2.8665405,36.761545
11064463310,2.8665756,36.7615483
3640895223,2.8666002,36.7576312
392967326,2.8666055,36.7103579
10763298211,2.866613,36.64237
10763298223,2.866627,36.6425044
11064463309,2.8666332,36.7615876
11137461736,2.8666384,36.6576156
11137461733,2.8666889,36.6574875
3905608367,2.8667155,36.7104482
9945591204,2.8667156,36.7153038
10875516894,2.8667338,36.689561
7324733089,2.8668038,36.7594415
6710246774,2.8668429,36.7394322
10763270777,2.8668483,36.6467513
418842957,2.8668704,36.7600716
11137461747,2.8668722,36.6583044
3905608362,2.8668782,36.7161952
3179121588,2.8668897,36.6959695
1594819561,2.8669056,36.6569382
10763270789,2.8669134,36.6514927
11427867598,2.8669202,36.6569059
10875516726,2.8669204,36.6891542
11137418059,2.8669344,36.6568747
8445205391,2.8669542,36.7336694
11427867595,2.8669623,36.6586358
9945580355,2.8669628,36.7109825
481807502,2.8669704,36.7607114
10763298381,2.8669728,36.6488128
3905662639,2.8669835,36.7164709
481807442,2.8670098,36.7609711
6710246773,2.8670512,36.7397715
2712294417,2.8670551,36.7407333
418842965,2.8670731,36.7615809
6710246763,2.8670896,36.7374558
3475096030,2.8670926,36.6337223
9945580354,2.867137,36.710777
10763270782,2.8671393,36.6488558
5318423253,2.8671648,36.6338577
553125952,2.8671656,36.7305777
10763270762,2.8671984,36.6460205
10887378846,2.8672047,36.7459009
10763270778,2.8672276,36.6467402
10763298321,2.8672305,36.6449333
10763298320,2.8672343,36.6452652
10763298347,2.8672386,36.6456311
10763298222,2.8672417,36.6424757
10765737735,2.8672431,36.6338551
11427867596,2.8672707,36.6579946
3905662641,2.8672761,36.7163695
11137418046,2.8672823,36.6559881
2528799707,2.8672939,36.6929319
2528799725,2.8673071,36.6931378
10763270765,2.8673266,36.6466355
2528799723,2.8673408,36.6928815
10875472556,2.8673485,36.686764
3640895227,2.8673563,36.7524483
2528799656,2.867365,36.693187
481807426,2.8673677,36.7616478
6498973195,2.8674057,36.6971984
10875449975,2.8674113,36.6880089
11137461743,2.8674114,36.6575752
6546031833,2.8674169,36.6440223
3905698291,2.8674449,36.6811827
11137418063,2.8674558,36.6565845
10875472442,2.8674637,36.6878296
10763298221,2.867488,36.6424642
2903533195,2.8674883,36.6336454
10875472506,2.8675085,36.6877369
10763270783,2.8675438,36.6488776
5214962807,2.8675572,36.6928268
314768000,2.867558,36.7422338
10763298313,2.8675892,36.6446363
10763298312,2.867603,36.6449328
10875516863,2.8676167,36.6905554
10875516882,2.8676217,36.6904811
10875472554,2.8676266,36.6867838
10763298346,2.8676354,36.6456269
11269094089,2.8676367,36.6932033
481807428,2.8676593,36.761743
6710246762,2.867669,36.737947
392960007,2.867689,36.6791207
10897176160,2.8677022,36.7531232
10763298243,2.8677036,36.6428433
10763298239,2.8677115,36.6429428
6546031829,2.8677133,36.6461097
10763298410,2.8677162,36.6467382
10904902830,2.8677307,36.7256575
9945591211,2.8677317,36.7144347
10904902843,2.8677468,36.7244536
2528799710,2.8677643,36.6929903
2528799626,2.8677649,36.6930587
553130106,2.8677734,36.7283797
10875472606,2.8678313,36.6852863
2528789634,2.867844,36.6434122
7291148061,2.8678551,36.6468856
7291148060,2.8678662,36.6467581
6710246780,2.8679103,36.7394116
11269094102,2.867932,36.6931792
10875472555,2.867952,36.686807
10875516723,2.8679556,36.6895829
10897175919,2.8679574,36.7552222
3905608364,2.8679607,36.7154975
553130206,2.8679613,36.7285628
288134346,2.8679834,36.7417909
4906947196,2.8679852,36.6940742
1594820025,2.8679919,36.6468889
4906947170,2.8680012,36.6941907
10875449953,2.8680028,36.6878694
7324733106,2.8680325,36.7603089
11137418062,2.8680704,36.6565635
10887378639,2.8680795,36.7452717
10897174724,2.8680867,36.7518707
3640895221,2.868091,36.7577522
10562604034,2.8680997,36.6758493
6710246761,2.8681009,36.7377514
5214944959,2.8681207,36.695158
314768970,2.8681439,36.6963563
3640895219,2.868147,36.7580403
10875458202,2.8681532,36.6900397
10897177697,2.868172,36.7582782
10562604033,2.8681729,36.6757296
10897175006,2.8682257,36.7522048
4280046861,2.8682299,36.6335155
7334154335,2.8682452,36.7606363
5214962811,2.8683309,36.6927228
6710246747,2.8683355,36.7370968
6710246750,2.8683758,36.7373654
314767972,2.8683908,36.7422257
553080520,2.8684,36.7279657
10562604088,2.8684501,36.6760355
6710246775,2.868467,36.739926
3640895236,2.8684779,36.751537
392958768,2.8684805,36.6762678
6710246756,2.8685271,36.7375763
10865021889,2.86853,36.6935197
10875516858,2.8685599,36.6906297
10562604084,2.8685604,36.6758492
10875516857,2.8685724,36.6905512
10562604102,2.8685887,36.6761871
6710292786,2.8686024,36.7411851
9945591195,2.868616,36.7166662
10904902845,2.8686213,36.7247847
10887378871,2.8686244,36.7448816
10561845434,2.8687693,36.6924249
10875449966,2.8687917,36.6879317
11427867597,2.8687982,36.6568004
415831356,2.8688212,36.633445
10875516859,2.8688666,36.6914291
11101709828,2.8688777,36.6761301
10561845435,2.8688884,36.6923132
10562604100,2.8689095,36.6759376
11101709890,2.8689177,36.6759557
9355563289,2.8689203,36.7244321
553080846,2.8689351,36.7277895
10875472576,2.8689423,36.6879436
3640895212,2.868955,36.7584706
10875472557,2.8689589,36.6878507
10561845456,2.8689659,36.692554
10875449945,2.8689726,36.6869027
553078121,2.8689797,36.72833
10561845438,2.8690014,36.6922072
392958769,2.8690283,36.6764899
10887382641,2.8690356,36.7453138
6354767553,2.8690454,36.676145
314768980,2.869059,36.6919273
3905662643,2.8690595,36.7159384
10561845439,2.8691197,36.6920962
10875472596,2.8691402,36.6880978
10875516864,2.8691478,36.6906825
10561845436,2.8691762,36.6924955
10875472595,2.8691831,36.6877451
11101709829,2.869185,36.6761536
10875516878,2.8691871,36.6905979
10561845443,2.8691974,36.6920234
11101709889,2.8692031,36.6760263
10897177295,2.8692195,36.7545923
10561845442,2.8692453,36.6919784
10887378340,2.8692555,36.7439814
10904902844,2.8692651,36.7207644
9355563243,2.8692669,36.7208197
10875449944,2.8692692,36.6869186
288134350,2.8693164,36.7427549
10875516872,2.869319,36.6908922
10887382106,2.8693199,36.7450903
10561845437,2.8693289,36.6924133
481695856,2.8693508,36.7388241
10875472588,2.8693814,36.6879384
10875472543,2.8693838,36.6858193
10561845473,2.869387,36.6918857
479665186,2.8694534,36.7545283
10897174621,2.869473,36.7551942
9355563278,2.8694916,36.7217426
10875516827,2.8695158,36.6901212
10887381088,2.8695395,36.7442282
10561845440,2.8695419,36.6923422
10875516828,2.8695673,36.6903779
10887379011,2.869572,36.7457159
10875449946,2.8695747,36.686935
10875516876,2.8696437,36.6905147
5214944968,2.8696933,36.6934843
10875516825,2.8696977,36.6902228
536125097,2.8697208,36.6913469
3640869799,2.8697209,36.7486557
3640869879,2.869729,36.7539197
10561845441,2.8697346,36.6922569
10865021949,2.8697648,36.6936242
3640869882,2.8697648,36.7544358
10561845489,2.8697958,36.6913414
10875472467,2.8698174,36.6880796
10875472460,2.8698292,36.6879659
10875516826,2.8698359,36.6903001
10561845420,2.8698939,36.6920443
10875472459,2.8699231,36.6885001
10561845483,2.8699333,36.6916821
553129601,2.8699336,36.7274085
10875472458,2.8699606,36.6880899
417075221,2.8699744,36.743696
10875516819,2.8700087,36.6898324
3640869888,2.8700318,36.7548515
10561845486,2.8700475,36.6915065
6710292806,2.8700481,36.7372946
10865021932,2.870075,36.693795
4280097543,2.8701009,36.6333509
10875472457,2.8701109,36.6885117
10875472484,2.8701168,36.6902696
10875472482,2.8701307,36.6900191
11786827758,2.8701329,36.7426259
10875472456,2.8701472,36.6881032
10875516834,2.8701601,36.6899157
314764710,2.870203,36.7431934
10865021931,2.8702116,36.6937216
288134353,2.870218,36.7425807
11786827757,2.8702265,36.7429384
4283942323,2.8702308,36.754973
10576854028,2.8702544,36.6417254
10576854027,2.8702693,36.6418244
10875516818,2.8702734,36.6895139
481695859,2.8702861,36.7382697
10875472455,2.8702964,36.6885233
10875472454,2.8703372,36.6881167
7320991142,2.8703512,36.693546
10561845413,2.8704035,36.691506
4280097541,2.870418,36.6333253
10875472453,2.8704933,36.6885355
10875472452,2.8705288,36.6881304
314764782,2.8705329,36.7424175
10865021927,2.8705442,36.6938265
10875472519,2.8705537,36.6870221
479665174,2.8705809,36.7551735
6534519645,2.8705823,36.6918251
3179110131,2.8705848,36.6786113
3640869802,2.870595,36.7493365
3640869867,2.8706021,36.7507191
4710453597,2.8706414,36.7292312
10865021924,2.8706613,36.6940573
536125100,2.8706698,36.6912953
10561845481,2.8706727,36.6916932
10875472451,2.8706793,36.6885471
481764660,2.8707082,36.7443205
10875472450,2.8707167,36.6881438
10875472553,2.8707249,36.6880211
10904901860,2.8707324,36.7120403
553080545,2.8707541,36.7251077
10561845482,2.8707683,36.6918668
4710453831,2.870802,36.7294544
4710453829,2.8708237,36.7294803
10875472520,2.8708291,36.6870378
10875184562,2.8708394,36.6648206
4710453568,2.8708398,36.7268627
4710453827,2.8708413,36.7295013
10875472522,2.870851,36.6868312
10875472479,2.8708592,36.6885563
10574173449,2.8708654,36.6444263
10574173388,2.8708768,36.6440772
2354901363,2.8708784,36.6788095
553080601,2.8708816,36.7265293
10574136108,2.8708916,36.6440178
10875472449,2.8709005,36.6881569
10875472542,2.8709067,36.6863063
10574173387,2.8709075,36.6439539
4710453600,2.8709337,36.7296113
417073317,2.8709382,36.7445156
10897177476,2.8709386,36.754524
10574136097,2.8709483,36.64379
482796907,2.8709511,36.7631143
4710453828,2.8709516,36.7294112
4710453826,2.8709708,36.7294346
4710453596,2.8709824,36.7296692
536125115,2.870986,36.6908462
4280097528,2.8710168,36.6332771
10875184561,2.8710398,36.6642587
536125511,2.8710406,36.6896363
4283942397,2.8710447,36.7584507
481764698,2.8710631,36.7444017
2354901411,2.871074,36.6786384
553130648,2.8710834,36.7266802
536125228,2.8710838,36.6897423
7252035619,2.8710896,36.6906914
10875184556,2.8710915,36.6645312
3640869883,2.8710944,36.7540497
10561845411,2.8710981,36.6912821
10865021933,2.8711398,36.6942713
3640869870,2.8711479,36.7530793
10875184555,2.8711537,36.6645034
3179110128,2.8711542,36.6778121
7252035616,2.8711767,36.6899703
10913786156,2.8711767,36.7602504
417073318,2.8711871,36.7442886
4710453830,2.8711907,36.7299171
10561845479,2.8711925,36.6915025
4280097520,2.8712095,36.6332603
7334154313,2.8712169,36.7608359
3179110130,2.8712333,36.6790838
10574136096,2.8712348,36.6437857
553080556,2.8712385,36.7250341
11219211489,2.8712401,36.7555755
10875472540,2.8712439,36.6868654
10875184560,2.8712462,36.664462
536125171,2.8712482,36.6902071
4323675039,2.8712647,36.6652995
10875472566,2.8712679,36.6880517
10561845480,2.8712747,36.6916713
482796993,2.8712788,36.76064
10574173311,2.8712887,36.6440692
10574173309,2.8712905,36.6440115
10875472521,2.8712907,36.6863283
10574173310,2.8712926,36.6439413
7252035614,2.8713162,36.6904289
10561670154,2.8713319,36.6904924
481764665,2.8713356,36.7441848
553129486,2.8713459,36.7266059
553129584,2.8713502,36.7290805
2354901399,2.8713505,36.6783965
482796991,2.871358,36.7598412
482796954,2.8713859,36.7600308
536125149,2.8713872,36.6907154
10913786157,2.8714142,36.7602232
482796952,2.8714363,36.7603737
7252035618,2.8714513,36.6909708
3016092735,2.8714549,36.7414204
10875472568,2.8714682,36.6883287
482796992,2.8714828,36.7606795
10875184536,2.8714902,36.6638938
10875472541,2.8714958,36.68634
3179110129,2.8715031,36.6774726
536125103,2.8715074,36.6912694
417074825,2.8715097,36.7440632
10875184545,2.8715128,36.6643426
4323675035,2.8715131,36.6654591
10559694421,2.8715155,36.6885386
10574136106,2.8715359,36.6439334
10574136105,2.8715387,36.6440003
10574136107,2.8715415,36.6440644
5214944958,2.8715674,36.6916129
11104072066,2.8715824,36.6825492
10559694420,2.8716197,36.6886125
481764645,2.871626,36.7439515
7252035615,2.8716548,36.6899021
481764764,2.8716556,36.7461058
481764632,2.8716926,36.7433588
10574136102,2.8716963,36.6439281
10574136104,2.8716967,36.6439943
10574136103,2.871697,36.6440614
536125165,2.8717004,36.6901413
2354901416,2.8717276,36.678643
10875184537,2.8717306,36.6642451
536125189,2.8717312,36.6895561
7252035613,2.8717398,36.6904262
3016092954,2.8717422,36.7417606
482796953,2.871753,36.7599971
482796990,2.871766,36.7601163
481764706,2.8717808,36.7452624
481764752,2.8717844,36.7460092
11219211479,2.8717886,36.7547891
482796951,2.8717988,36.7603678
10875184542,2.8718092,36.6642099
10574173450,2.8718563,36.6443993
10904901955,2.8718628,36.7152403
481764647,2.8718701,36.7441319
7252035617,2.8718786,36.690915
2534596662,2.8719055,36.7257514
481764696,2.8719055,36.7451698
10875472494,2.8719079,36.6879988
482797010,2.8719083,36.7605172
10574136100,2.8719385,36.6439202
4323677701,2.8719399,36.6657333
10574136099,2.8719401,36.6439884
10574136101,2.8719418,36.6440566
2354901337,2.8719432,36.6828836
481764899,2.8719474,36.7463328
10875184543,2.8719512,36.6644247
536125142,2.8719512,36.6906352
4323675040,2.8719539,36.6649665
479665172,2.8719633,36.7560099
4283942382,2.8719721,36.7574768
4283213120,2.8719758,36.7543274
481764693,2.8719817,36.7452393
10574173446,2.8719847,36.6445997
481764749,2.8719923,36.7458531
6534521697,2.8720165,36.6886978
482796994,2.872021,36.7607838
3901997575,2.8720417,36.7506368
481764740,2.8720427,36.7455697
417073323,2.87205,36.743572
481764778,2.8720604,36.7462508
10913786155,2.8720661,36.7600873
417075528,2.8720798,36.745506
10887379621,2.8720912,36.7428359
482796986,2.8721013,36.7601143
10574173409,2.8721224,36.6448085
10574136098,2.8721295,36.6439863
10875184534,2.8721399,36.6635972
4892738592,2.8721407,36.7427581
3640869841,2.872142,36.7506297
481764743,2.8721947,36.7457012
283441220,2.8722015,36.7329525
553130741,2.8722216,36.731122
6534521695,2.8722351,36.6896187
283448005,2.8722359,36.7328149
4892738589,2.87224,36.7429705
10561670138,2.8722495,36.689679
10574173426,2.8722631,36.6435972
481764791,2.8722632,36.7461036
4323675044,2.872264,36.6659462
10574173386,2.8722704,36.6439094
482797013,2.8722723,36.7610464
10574173389,2.8722735,36.6440502
10574173427,2.8722809,36.6443877
481764875,2.8722993,36.7466079
1399849877,2.8723075,36.6780029
417072319,2.8723143,36.7430377
481764916,2.872325,36.7453012
3042973573,2.8723495,36.6532543
314768990,2.8723631,36.6884863
10875184535,2.8723687,36.6639594
417074340,2.8723716,36.7447769
481764782,2.8723909,36.7465445
10887382337,2.8724066,36.7448331
4323677702,2.8724121,36.66542
481764571,2.8724164,36.7454572
481764748,2.872449,36.7455129
417074341,2.872466,36.7446531
10875184540,2.8724745,36.663912
481764745,2.8724788,36.745947
6819143264,2.8724889,36.7145765
4542019049,2.8724993,36.7617198
4323675038,2.872516,36.6647162
3179110133,2.8725162,36.6781402
4542019052,2.8725345,36.7618463
10897175135,2.8725576,36.7554306
10875184538,2.8725655,36.6634029
6534521670,2.8725952,36.6911349
10897177648,2.8725971,36.7524921
481764794,2.872603,36.7463978
10875184541,2.8726083,36.6641214
417071508,2.8726119,36.7429268
417072391,2.8726159,36.7431513
481764902,2.8726363,36.7458327
10574173385,2.8726377,36.6435778
417074342,2.8726548,36.7445293
481765066,2.8726589,36.7438611
3640869838,2.8726643,36.7527731
10865021906,2.8726707,36.6926025
3042973097,2.8726713,36.6531553
3640869843,2.8726811,36.7528259
10574173369,2.8726844,36.6438935
9945580353,2.8726858,36.714772
482796987,2.87269,36.7597027
481764565,2.8726911,36.745793
417074847,2.8727149,36.7453203
10875472502,2.8727232,36.6877749
4710453616,2.872746,36.7283083
482796868,2.8727839,36.7599036
10875184539,2.8727916,36.66377
7252035642,2.872795,36.6899069
3640869852,2.8728009,36.7532034
481764815,2.8728092,36.7451043
481764746,2.8728243,36.7462447
6534521711,2.8728649,36.6887153
10574173362,2.872875,36.6447773
10574173344,2.87289,36.6438875
10574173343,2.8728936,36.6439598
10574173345,2.8728967,36.6440236
3640869833,2.8729001,36.7535158
10574173363,2.8729011,36.6458179
481764906,2.8729181,36.7456306
10574173406,2.8729394,36.6458662
3180379877,2.8729408,36.7258079
3179110132,2.8729644,36.6777281
4323677700,2.8729719,36.6652491
10904902832,2.8729754,36.7288605
481765067,2.8729758,36.7433853
481764606,2.8729859,36.7450192
481764560,2.8730181,36.7461107
10897177725,2.8730324,36.7524283
7252035641,2.8730501,36.6909603
10904902065,2.8730699,36.7113958
10875184580,2.8730737,36.6636437
7320991141,2.8730737,36.692426
392968426,2.8730765,36.7265486
10576854058,2.8730836,36.6456923
6193768973,2.8730856,36.7526812
10574173340,2.8731167,36.643881
10574173339,2.873118,36.6439521
10574173341,2.8731193,36.6440173
481764820,2.8731295,36.7454901
3640869848,2.8731614,36.7529018
10576853999,2.8731622,36.6778889
481764590,2.8731662,36.7448885
10875184457,2.8731769,36.6610328
10574173342,2.8732024,36.6439492
3901994118,2.8732079,36.7411109
8445235348,2.8732198,36.7340434
5372148886,2.8732244,36.7531
10574173358,2.8732401,36.6440139
10574173354,2.8732443,36.6440928
10574173364,2.8732492,36.6447639
10574173357,2.8732514,36.6442246
481764434,2.873252,36.741257
481764878,2.8732528,36.7459484
482796963,2.8732542,36.7607749
10574173359,2.8732587,36.6443611
482796961,2.8732738,36.7609275
6534521700,2.8732746,36.6883726
4323675033,2.8732811,36.6639801
482796906,2.8732864,36.7616143
10574173365,2.873295,36.6458539
6534521710,2.8732957,36.6901117
1594818792,2.8732961,36.6638283
3640869849,2.87331,36.7533819
10574173353,2.873315,36.6440916
10574173352,2.8733152,36.6442235
417074347,2.8733296,36.7442135
481764610,2.87333,36.7453568
10574173337,2.8733363,36.6438746
10574173327,2.8733373,36.6439481
10574173338,2.8733381,36.6440111
10574173360,2.8733447,36.6458522
481764548,2.8733722,36.7447097
4323675036,2.8733775,36.6643615
4710453692,2.8733776,36.7304098
10897174672,2.8733918,36.7523467
3180379833,2.8733987,36.7264623
10574173361,2.8734038,36.6469989
423776189,2.8734045,36.7618597
10574173346,2.8734063,36.6440092
10574173347,2.8734091,36.6440901
10574173350,2.8734327,36.6440897
4323675034,2.8734369,36.6646236
10574173351,2.8734378,36.6442215
417071514,2.8734445,36.7414687
3640869811,2.8734479,36.749681
2755748556,2.8734613,36.7313297
3541482919,2.8734621,36.7619658
481764824,2.8734637,36.7457944
481764324,2.8734755,36.7426809
9945598127,2.8734782,36.7008041
481765065,2.8734795,36.740837
6193773531,2.8735126,36.7563027
10574173321,2.8735283,36.6439406
4323677698,2.8735353,36.6651122
481695752,2.8735413,36.7367544
10913786152,2.8735454,36.7607507
481764588,2.8735474,36.7452123
1594819629,2.8735554,36.6654566
10574173349,2.8735566,36.6440876
10574173348,2.8735592,36.6442195
482796959,2.8735647,36.7607491
481764453,2.8735868,36.7420548
3180379854,2.8736159,36.726615
3640869816,2.8736186,36.7488342
1351714271,2.873629,36.6554768
481764461,2.8736383,36.7415596
3640869844,2.87364,36.752392
4710453693,2.873643,36.7302621
423776188,2.8736496,36.7622842
481764613,2.8736645,36.7456455
10574173403,2.8736823,36.6443496
10574173392,2.8736967,36.64471
10574173408,2.8736983,36.6447497
481764475,2.873704,36.7415458
1594819306,2.8737195,36.6553814
2754723220,2.873729,36.7308097
481695819,2.8737392,36.7341054
7252029166,2.8737401,36.6902997
10574173404,2.8737417,36.6458386
3541482923,2.8737471,36.7624961
481764598,2.8737637,36.7444939
481764551,2.8737706,36.7450639
392956947,2.8737792,36.6794778
10574173405,2.8737804,36.6468082
10574173312,2.8737845,36.6439319
10806823091,2.8737995,36.655578
6534521693,2.8737996,36.6903248
482796855,2.8738006,36.7626123
3640869853,2.8738068,36.7525239
10806823049,2.8738146,36.6547827
4283942375,2.873848,36.7571504
481764585,2.8738518,36.7455066
536125273,2.8738598,36.6849515
481764390,2.8738731,36.7445919
11219211475,2.8738796,36.7554632
4283213002,2.8739088,36.7530317
481764485,2.8739341,36.7420789
6534521713,2.8739344,36.6891902
10574173335,2.8739438,36.643857
1351714243,2.8739449,36.6552877
10574173318,2.8739454,36.6439292
10574173336,2.8739468,36.6439939
3640869824,2.8739528,36.7505588
481765053,2.8739558,36.7407687
3901995992,2.8739629,36.7438363
6193768977,2.8739638,36.7560147
482796955,2.8739721,36.7607144
11101709868,2.8740188,36.6769037
3640869847,2.8740419,36.7527061
481764909,2.8740532,36.744876
536125434,2.8740666,36.6836114
10574173331,2.8740688,36.6439223
3640869850,2.8740746,36.752816
481764554,2.8740836,36.7453347
11101709874,2.8740864,36.6766854
481695750,2.8740911,36.7377028
482796852,2.8741096,36.7627774
482796858,2.8741119,36.7623712
3541513632,2.8741463,36.7627808
3640869846,2.8741498,36.7527434
481764327,2.8741557,36.7423766
10574173390,2.8741585,36.6447037
392956940,2.8741704,36.6777281
481764344,2.8741704,36.7432929
536125723,2.8741717,36.6825118
2754017178,2.8741728,36.762375
10561670153,2.8741852,36.6887781
6534521694,2.8741954,36.6905207
10576854005,2.8741957,36.6788608
481764998,2.874203,36.7415935
6193769292,2.8742057,36.7573712
10574173391,2.8742125,36.6458225
10574173329,2.8742138,36.6438491
536125283,2.8742145,36.6849762
10574173328,2.8742151,36.6439187
10574173330,2.8742165,36.6439863
10887383198,2.8742209,36.7452192
482796862,2.8742416,36.7652608
11101709877,2.8742593,36.6766284
1594819195,2.8742844,36.6512578
482796969,2.8742952,36.7608245
481764889,2.8743221,36.7451578
482796940,2.8743258,36.7611577
7252029167,2.87436,36.6893896
417074039,2.8743715,36.7452033
10574173333,2.8743731,36.6438445
10574173332,2.8743753,36.6439148
10574173334,2.8743774,36.6439817
423776185,2.8743845,36.7615627
10904902025,2.8743866,36.719713
481765071,2.8744078,36.7411715
481764383,2.8744261,36.7442951
6534521692,2.8744275,36.6894199
11104072100,2.8744626,36.6867623
481764495,2.8745621,36.74173
10576854052,2.8745637,36.6447307
418158533,2.8745694,36.7652879
10559702708,2.8745743,36.6870238
536125346,2.8745797,36.6844017
10574173368,2.8745817,36.6438385
481764357,2.874591,36.7436024
5214978533,2.8746051,36.6869937
418158535,2.8746107,36.7651079
10904859898,2.874615,36.712329
10574173371,2.8746151,36.6434663
7338831280,2.8746155,36.6415549
7338831276,2.8746203,36.6416586
1594820063,2.8746359,36.6512302
11101709859,2.8746385,36.6774564
10574173400,2.8746632,36.6458071
10897173839,2.8746697,36.7616518
10576854051,2.8746704,36.6446711
10576854050,2.8746727,36.6445499
9354715050,2.874679,36.7161406
481764951,2.8746854,36.7409681
536125415,2.8746859,36.6827239
10574173401,2.8746978,36.6458059
4309819487,2.8747004,36.6805541
3640869815,2.8747011,36.748812
10576854048,2.8747029,36.6459019
10559702701,2.8747181,36.6872848
482796946,2.8747262,36.7608072
481695691,2.8747263,36.7330942
10561656198,2.8747308,36.6835892
10576854055,2.8747313,36.6444614
482796945,2.8747362,36.7610171
481764376,2.8747369,36.7437605
10576854054,2.8747376,36.6446506
482796942,2.8747379,36.7613738
482796943,2.8747448,36.761464
10574173402,2.8747552,36.6468954
2754094175,2.8747622,36.6569593
11135549137,2.8747696,36.6798031
11101691286,2.8747913,36.6771823
